Transaction_ID,Date,Customer_Name,Region,Product_Category,Product_Name,Units_Sold,Unit_Price,Revenue,Unit_Cost,Cost,Profit,Profit_Margin
100461,2026-01-10,Carly Adams,East,Furniture,Office Chair,9,189.99,1709.91,113.99,1025.91,684.0,0.4
101441,2025-09-24,Jessica Garcia,South,Office Supplies,Notebook,3,4.99,14.97,2.25,6.75,8.22,0.5491
100377,2025-12-04,Elizabeth Jackson,West,Office Supplies,Gel Pens (Pack of 10),6,12.5,75.0,5.62,33.72,41.28,0.5504
101068,2025-06-26,Douglas Richardson,South,Office Supplies,Notebook,7,4.99,34.93,2.25,15.75,19.18,0.5491
100126,2025-07-09,Unknown Customer,West,Office Supplies,File Organizer,6,24.99,149.94,11.25,67.5,82.44,0.5498
100596,2025-09-07,Unknown Customer,South,Office Supplies,Notebook,10,4.99,49.9,2.25,22.5,27.4,0.5491
100355,2025-08-16,Cole Peterson,East,Furniture,Office Chair,3,189.99,569.97,113.99,341.97,228.0,0.4
101346,2025-08-16,Samuel Chapman,East,Electronics,Smart Watch,5,249.99,1249.95,179.99,899.95,350.0,0.28
100209,2026-04-02,Diane Hernandez,North,Office Supplies,Gel Pens (Pack of 10),6,12.5,75.0,5.62,33.72,41.28,0.5504
101202,2026-04-10,Lauren Rodriguez,East,Office Supplies,File Organizer,4,24.99,99.96,11.25,45.0,54.96,0.5498
101311,2025-06-17,Jacob Johnson,South,Furniture,Dining Table,10,450.0,4500.0,270.0,2700.0,1800.0,0.4
100839,2026-02-21,Brooke Smith,East,Office Supplies,Paper Shredder,7,89.99,629.93,40.5,283.5,346.43,0.5499
100637,2025-08-16,Carl Rose,West,Furniture,Dining Table,4,450.0,1800.0,270.0,1080.0,720.0,0.4
101491,2025-06-15,Megan Ortega,South,Furniture,Ergonomic Desk,12,299.99,3599.88,179.99,2159.88,1440.0,0.4
100631,2025-12-09,Alexis Torres,North,Office Supplies,File Organizer,12,24.99,299.88,11.25,135.0,164.88,0.5498
100610,2026-05-27,Jesse Fletcher,West,Office Supplies,Gel Pens (Pack of 10),1,12.5,12.5,5.62,5.62,6.88,0.5504
100010,2026-04-24,Kyle Williamson,East,Office Supplies,Gel Pens (Pack of 10),3,12.5,37.5,5.62,16.86,20.64,0.5504
101179,2026-04-06,Unknown Customer,East,Furniture,Ergonomic Desk,15,299.99,4499.85,179.99,2699.85,1800.0,0.4
100282,2026-04-24,Unknown Customer,West,Furniture,Office Chair,10,189.99,1899.9,113.99,1139.9,760.0,0.4
100291,2026-03-23,Elizabeth Turner,South,Office Supplies,Gel Pens (Pack of 10),11,12.5,137.5,5.62,61.82,75.68,0.5504
100986,2025-06-20,Steven Beltran,South,Electronics,Laptop,14,1199.99,16799.86,863.99,12095.86,4704.0,0.28
100677,2025-12-11,Cynthia Medina,South,Office Supplies,Notebook,6,4.99,29.94,2.25,13.5,16.44,0.5491
100129,2026-05-22,Maria Moss,East,Furniture,Dining Table,2,450.0,900.0,270.0,540.0,360.0,0.4
101226,2025-08-31,Kathryn Bell,South,Electronics,Smart Watch,8,249.99,1999.92,179.99,1439.92,560.0,0.28
101546,2026-03-10,Sara Wilson,South,Furniture,Office Chair,1,189.99,189.99,113.99,113.99,76.0,0.4
101149,2025-10-16,Kimberly Johnson,South,Electronics,Smart Phone,13,699.99,9099.87,503.99,6551.87,2548.0,0.28
101090,2026-04-25,Jessica Cook,East,Furniture,Dining Table,9,450.0,4050.0,270.0,2430.0,1620.0,0.4
100158,2025-06-06,Joshua Thompson,East,Furniture,Ergonomic Desk,12,299.99,3599.88,179.99,2159.88,1440.0,0.4
101577,2026-01-04,Yvette Campbell,West,Office Supplies,File Organizer,4,24.99,99.96,11.25,45.0,54.96,0.5498
100516,2026-05-13,Kevin Francis,South,Electronics,Smart Phone,3,699.99,2099.97,503.99,1511.97,588.0,0.28
101185,2026-03-10,Joseph Mcbride,South,Furniture,Office Chair,14,189.99,2659.86,113.99,1595.86,1064.0,0.4
100597,2026-05-28,Unknown Customer,North,Office Supplies,File Organizer,2,24.99,49.98,11.25,22.5,27.48,0.5498
101591,2025-11-23,Michael West,West,Office Supplies,File Organizer,4,24.99,99.96,11.25,45.0,54.96,0.5498
100620,2025-09-08,James Kelley,South,Office Supplies,Gel Pens (Pack of 10),11,12.5,137.5,5.62,61.82,75.68,0.5504
100410,2026-03-27,Brandon Russell,South,Office Supplies,Gel Pens (Pack of 10),7,12.5,87.5,5.62,39.34,48.16,0.5504
100096,2025-08-13,Troy Mitchell,West,Office Supplies,File Organizer,2,24.99,49.98,11.25,22.5,27.48,0.5498
101036,2025-09-18,John Smith,North,Electronics,Smart Watch,3,249.99,749.97,179.99,539.97,210.0,0.28
100156,2026-04-28,Victoria Shannon,West,Furniture,Dining Table,1,450.0,450.0,270.0,270.0,180.0,0.4
100419,2026-03-22,Bridget Lynch,South,Office Supplies,Paper Shredder,15,89.99,1349.85,40.5,607.5,742.35,0.5499
101529,2026-05-16,Michael Robinson,East,Furniture,Sofa,5,799.99,3999.95,479.99,2399.95,1600.0,0.4
100477,2025-12-01,Julie Keller,West,Furniture,Dining Table,6,450.0,2700.0,270.0,1620.0,1080.0,0.4
100743,2026-05-31,Joshua Jones,West,Electronics,Smart Phone,14,699.99,9799.86,503.99,7055.86,2744.0,0.28
100787,2026-02-09,Jessica Hawkins,West,Furniture,Sofa,15,799.99,11999.85,479.99,7199.85,4800.0,0.4
101083,2025-11-30,Kurt Erickson,South,Office Supplies,File Organizer,9,24.99,224.91,11.25,101.25,123.66,0.5498
100447,2025-06-06,Sarah Dunn,East,Furniture,Sofa,9,799.99,7199.91,479.99,4319.91,2880.0,0.4
100755,2026-02-03,Peter Garcia,South,Electronics,Smart Phone,6,699.99,4199.94,503.99,3023.94,1176.0,0.28
100390,2026-01-15,Donna Wolf,North,Office Supplies,Notebook,4,4.99,19.96,2.25,9.0,10.96,0.5491
101424,2026-05-16,Mark Smith,South,Furniture,Office Chair,11,189.99,2089.89,113.99,1253.89,836.0,0.4
100781,2026-01-19,Steven Wilson,West,Office Supplies,Paper Shredder,3,89.99,269.97,40.5,121.5,148.47,0.5499
101370,2025-07-22,Unknown Customer,East,Office Supplies,Paper Shredder,6,89.99,539.94,40.5,243.0,296.94,0.5499
101157,2025-07-10,Tyler Hoover,North,Office Supplies,Paper Shredder,6,89.99,539.94,40.5,243.0,296.94,0.5499
101494,2025-06-26,Erin Johnson,West,Electronics,Laptop,7,1199.99,8399.93,863.99,6047.93,2352.0,0.28
100701,2026-01-03,Luis Molina,West,Electronics,Wireless Headphones,5,149.99,749.95,107.99,539.95,210.0,0.28
100774,2026-04-21,Paul Walter,West,Furniture,Office Chair,2,189.99,379.98,113.99,227.98,152.0,0.4
100142,2026-05-15,Joshua Dalton,South,Office Supplies,Notebook,3,4.99,14.97,2.25,6.75,8.22,0.5491
101261,2026-03-15,Victor Taylor,South,Office Supplies,Gel Pens (Pack of 10),9,12.5,112.5,5.62,50.58,61.92,0.5504
100968,2025-06-29,Unknown Customer,South,Furniture,Ergonomic Desk,11,299.99,3299.89,179.99,1979.89,1320.0,0.4
100914,2025-10-14,Mackenzie Lee,South,Electronics,Smart Watch,6,249.99,1499.94,179.99,1079.94,420.0,0.28
100636,2026-03-06,Cynthia Pruitt,North,Furniture,Office Chair,13,189.99,2469.87,113.99,1481.87,988.0,0.4
101001,2025-10-03,Abigail Mccoy,East,Furniture,Dining Table,11,450.0,4950.0,270.0,2970.0,1980.0,0.4
101576,2026-01-14,Amber Lewis,North,Office Supplies,Paper Shredder,7,89.99,629.93,40.5,283.5,346.43,0.5499
100088,2025-08-29,Jessica Adams,North,Furniture,Office Chair,3,189.99,569.97,113.99,341.97,228.0,0.4
100041,2026-03-07,Marilyn Wilson,West,Office Supplies,Gel Pens (Pack of 10),8,12.5,100.0,5.62,44.96,55.04,0.5504
100131,2025-12-02,Anthony Kelly,West,Office Supplies,Paper Shredder,8,89.99,719.92,40.5,324.0,395.92,0.5499
100782,2025-08-13,Zachary Rios,South,Office Supplies,Notebook,11,4.99,54.89,2.25,24.75,30.14,0.5491
101479,2025-08-19,Cody Alexander,South,Furniture,Office Chair,6,189.99,1139.94,113.99,683.94,456.0,0.4
100910,2025-07-13,Courtney Baker,North,Electronics,Smart Watch,1,249.99,249.99,179.99,179.99,70.0,0.28
101537,2025-06-22,Michelle Hodge,East,Furniture,Dining Table,10,450.0,4500.0,270.0,2700.0,1800.0,0.4
100164,2025-12-11,Kimberly Sampson,West,Furniture,Office Chair,11,189.99,2089.89,113.99,1253.89,836.0,0.4
100290,2026-05-17,Unknown Customer,East,Office Supplies,Gel Pens (Pack of 10),8,12.5,100.0,5.62,44.96,55.04,0.5504
101571,2025-06-29,Christopher Adams,East,Furniture,Office Chair,9,189.99,1709.91,113.99,1025.91,684.0,0.4
100809,2026-01-29,Unknown Customer,East,Office Supplies,Notebook,8,4.99,39.92,2.25,18.0,21.92,0.5491
100348,2025-10-06,Christine Fuentes,East,Furniture,Office Chair,7,189.99,1329.93,113.99,797.93,532.0,0.4
100571,2026-03-23,Derrick Kelly,East,Furniture,Office Chair,5,189.99,949.95,113.99,569.95,380.0,0.4
100693,2025-12-24,Teresa Flores,West,Electronics,Smart Phone,2,699.99,1399.98,503.99,1007.98,392.0,0.28
101564,2026-01-03,David Esparza,South,Office Supplies,File Organizer,14,24.99,349.86,11.25,157.5,192.36,0.5498
100843,2026-04-08,Veronica Snow,South,Furniture,Office Chair,9,189.99,1709.91,113.99,1025.91,684.0,0.4
101328,2025-08-11,Victoria Hernandez,South,Furniture,Office Chair,10,189.99,1899.9,113.99,1139.9,760.0,0.4
101094,2025-09-12,Nicole Williams,West,Office Supplies,Paper Shredder,6,89.99,539.94,40.5,243.0,296.94,0.5499
101433,2025-09-20,Jordan Clark,North,Office Supplies,Gel Pens (Pack of 10),10,12.5,125.0,5.62,56.2,68.8,0.5504
100458,2025-07-02,Shannon Park,South,Furniture,Sofa,6,799.99,4799.94,479.99,2879.94,1920.0,0.4
100375,2025-10-07,Jill Smith,East,Electronics,Smart Watch,12,249.99,2999.88,179.99,2159.88,840.0,0.28
100333,2026-04-02,Connor Smith,West,Office Supplies,Notebook,4,4.99,19.96,2.25,9.0,10.96,0.5491
100932,2025-10-06,Laurie Turner,West,Electronics,Smart Phone,9,699.99,6299.91,503.99,4535.91,1764.0,0.28
101462,2025-12-07,Jill Hunt,North,Office Supplies,File Organizer,14,24.99,349.86,11.25,157.5,192.36,0.5498
101209,2026-01-31,Jason Mosley,West,Furniture,Ergonomic Desk,3,299.99,899.97,179.99,539.97,360.0,0.4
100867,2025-07-08,Sheena Schmidt,East,Electronics,Smart Watch,15,249.99,3749.85,179.99,2699.85,1050.0,0.28
100715,2026-01-27,Kyle Carroll,West,Furniture,Ergonomic Desk,5,299.99,1499.95,179.99,899.95,600.0,0.4
101323,2025-10-20,Wesley Ramsey,South,Office Supplies,Gel Pens (Pack of 10),1,12.5,12.5,5.62,5.62,6.88,0.5504
100318,2025-11-24,Amber Tyler,South,Electronics,Smart Watch,15,249.99,3749.85,179.99,2699.85,1050.0,0.28
101320,2025-11-26,Ryan Petty,West,Office Supplies,Gel Pens (Pack of 10),12,12.5,150.0,5.62,67.44,82.56,0.5504
101443,2025-07-12,Kristin King,North,Office Supplies,Paper Shredder,10,89.99,899.9,40.5,405.0,494.9,0.5499
100167,2025-10-04,Melissa Robinson,East,Office Supplies,Notebook,7,4.99,34.93,2.25,15.75,19.18,0.5491
100012,2025-10-14,Lacey Christian,East,Office Supplies,File Organizer,4,24.99,99.96,11.25,45.0,54.96,0.5498
100171,2025-10-03,Alison Gomez,South,Furniture,Dining Table,6,450.0,2700.0,270.0,1620.0,1080.0,0.4
100260,2026-01-09,Antonio Salazar,West,Electronics,Laptop,14,1199.99,16799.86,863.99,12095.86,4704.0,0.28
100672,2025-12-21,Craig Zimmerman,West,Office Supplies,Paper Shredder,1,89.99,89.99,40.5,40.5,49.49,0.5499
100258,2026-03-29,Daniel Perez,South,Electronics,Smart Phone,14,699.99,9799.86,503.99,7055.86,2744.0,0.28
101302,2025-11-20,Sarah Smith,East,Office Supplies,Paper Shredder,12,89.99,1079.88,40.5,486.0,593.88,0.5499
100138,2025-11-11,Rebecca Becker,West,Electronics,Smart Watch,2,249.99,499.98,179.99,359.98,140.0,0.28
100549,2025-07-01,Julia Peterson,North,Electronics,Wireless Headphones,15,149.99,2249.85,107.99,1619.85,630.0,0.28
101270,2025-08-11,Susan Morrow,North,Office Supplies,File Organizer,13,24.99,324.87,11.25,146.25,178.62,0.5498
101343,2025-08-03,Laura Stevens,East,Furniture,Office Chair,1,189.99,189.99,113.99,113.99,76.0,0.4
101196,2025-11-01,Anthony Wood,North,Furniture,Office Chair,1,189.99,189.99,113.99,113.99,76.0,0.4
100558,2025-07-07,Kelli Munoz,South,Office Supplies,File Organizer,2,24.99,49.98,11.25,22.5,27.48,0.5498
100139,2025-11-15,Amy Franco,North,Office Supplies,Paper Shredder,4,89.99,359.96,40.5,162.0,197.96,0.5499
101445,2025-11-07,Unknown Customer,South,Electronics,Smart Phone,9,699.99,6299.91,503.99,4535.91,1764.0,0.28
100531,2025-12-28,Terry Campbell,South,Furniture,Office Chair,11,189.99,2089.89,113.99,1253.89,836.0,0.4
100224,2026-05-15,Darryl Reyes,West,Office Supplies,Notebook,5,4.99,24.95,2.25,11.25,13.7,0.5491
101345,2026-02-08,Julia Bradley,East,Office Supplies,Gel Pens (Pack of 10),11,12.5,137.5,5.62,61.82,75.68,0.5504
100409,2026-01-23,Robin Johnston,West,Electronics,Smart Watch,5,249.99,1249.95,179.99,899.95,350.0,0.28
100325,2026-04-11,John Shields,South,Office Supplies,Gel Pens (Pack of 10),13,12.5,162.5,5.62,73.06,89.44,0.5504
100842,2025-06-19,Anthony Wright,North,Furniture,Dining Table,11,450.0,4950.0,270.0,2970.0,1980.0,0.4
100299,2026-03-27,Paul Price,East,Furniture,Dining Table,12,450.0,5400.0,270.0,3240.0,2160.0,0.4
100903,2026-04-21,Christine Wagner,West,Furniture,Dining Table,14,450.0,6300.0,270.0,3780.0,2520.0,0.4
100820,2026-01-10,Emily Delgado,West,Electronics,Laptop,9,1199.99,10799.91,863.99,7775.91,3024.0,0.28
101540,2026-02-04,Denise White,East,Office Supplies,Notebook,2,4.99,9.98,2.25,4.5,5.48,0.5491
100193,2026-03-09,Laura Mueller,West,Electronics,Smart Watch,12,249.99,2999.88,179.99,2159.88,840.0,0.28
100440,2026-03-26,Bobby Lang,East,Electronics,Smart Watch,14,249.99,3499.86,179.99,2519.86,980.0,0.28
100573,2025-12-31,Veronica Solomon,North,Office Supplies,Paper Shredder,13,89.99,1169.87,40.5,526.5,643.37,0.5499
100503,2026-01-30,Robert Odonnell,East,Office Supplies,Notebook,6,4.99,29.94,2.25,13.5,16.44,0.5491
100605,2025-08-11,Carol Gilbert,East,Office Supplies,Paper Shredder,15,89.99,1349.85,40.5,607.5,742.35,0.5499
100938,2026-01-22,Carol Young,East,Office Supplies,File Organizer,11,24.99,274.89,11.25,123.75,151.14,0.5498
100003,2025-12-11,Patricia Daniels,South,Electronics,Wireless Headphones,14,149.99,2099.86,107.99,1511.86,588.0,0.28
100917,2025-11-13,David Stanley,North,Office Supplies,Notebook,11,4.99,54.89,2.25,24.75,30.14,0.5491
100467,2026-04-09,Christopher Taylor,South,Electronics,Smart Phone,14,699.99,9799.86,503.99,7055.86,2744.0,0.28
100321,2026-01-06,Kenneth Barnett,South,Electronics,Smart Phone,6,699.99,4199.94,503.99,3023.94,1176.0,0.28
100005,2025-08-23,Stephen Nelson,North,Furniture,Sofa,5,799.99,3999.95,479.99,2399.95,1600.0,0.4
100222,2025-06-09,Samuel Brown III,West,Office Supplies,Notebook,1,100.0,100.0,45.0,45.0,55.0,0.55
100547,2025-10-23,Robert Solis,West,Office Supplies,Gel Pens (Pack of 10),7,12.5,87.5,5.62,39.34,48.16,0.5504
100921,2025-07-17,Mark Green,South,Furniture,Dining Table,13,450.0,5850.0,270.0,3510.0,2340.0,0.4
100039,2025-08-10,Tiffany Day,West,Electronics,Laptop,7,1199.99,8399.93,863.99,6047.93,2352.0,0.28
100542,2026-03-22,Ryan Bishop,West,Electronics,Smart Phone,3,699.99,2099.97,503.99,1511.97,588.0,0.28
100242,2026-03-06,Unknown Customer,North,Furniture,Ergonomic Desk,15,299.99,4499.85,179.99,2699.85,1800.0,0.4
100136,2026-02-10,Brian Pruitt,North,Office Supplies,Paper Shredder,11,89.99,989.89,40.5,445.5,544.39,0.5499
101458,2025-10-01,Michael Kelley,South,Office Supplies,Paper Shredder,15,89.99,1349.85,40.5,607.5,742.35,0.5499
101114,2026-03-03,Kendra Lee,West,Electronics,Smart Watch,12,249.99,2999.88,179.99,2159.88,840.0,0.28
100952,2026-05-30,Mr. John Smith,East,Furniture,Dining Table,13,450.0,5850.0,270.0,3510.0,2340.0,0.4
101259,2025-08-29,Michelle Rosales,West,Electronics,Smart Phone,3,699.99,2099.97,503.99,1511.97,588.0,0.28
101178,2026-05-04,Rodney Mcdonald,East,Furniture,Dining Table,1,450.0,450.0,270.0,270.0,180.0,0.4
100926,2026-05-01,Unknown Customer,West,Electronics,Smart Watch,3,249.99,749.97,179.99,539.97,210.0,0.28
101536,2025-10-31,Christie Green,East,Electronics,Smart Phone,13,699.99,9099.87,503.99,6551.87,2548.0,0.28
100581,2026-02-20,Jacob Garcia,South,Electronics,Smart Phone,6,699.99,4199.94,503.99,3023.94,1176.0,0.28
101465,2025-10-20,Jason Potts,East,Electronics,Laptop,6,1199.99,7199.94,863.99,5183.94,2016.0,0.28
100661,2025-11-17,Sara Schmidt,South,Furniture,Dining Table,4,450.0,1800.0,270.0,1080.0,720.0,0.4
101538,2026-04-23,Darlene Gray,South,Furniture,Ergonomic Desk,14,299.99,4199.86,179.99,2519.86,1680.0,0.4
100376,2026-04-03,Dean Gardner,West,Office Supplies,Gel Pens (Pack of 10),2,12.5,25.0,5.62,11.24,13.76,0.5504
101193,2025-11-21,Jason Roberts,North,Furniture,Office Chair,6,189.99,1139.94,113.99,683.94,456.0,0.4
100319,2025-06-28,Peter David,West,Office Supplies,File Organizer,11,24.99,274.89,11.25,123.75,151.14,0.5498
101440,2025-12-07,Tony Mcdonald,West,Furniture,Dining Table,2,450.0,900.0,270.0,540.0,360.0,0.4
101220,2025-09-13,Katherine Clark,North,Furniture,Ergonomic Desk,14,299.99,4199.86,179.99,2519.86,1680.0,0.4
100976,2025-07-09,Jeffery Hayden,West,Office Supplies,Notebook,9,4.99,44.91,2.25,20.25,24.66,0.5491
101249,2025-08-20,Alan Dixon,North,Electronics,Laptop,2,1199.99,2399.98,863.99,1727.98,672.0,0.28
100594,2026-01-17,Kimberly Lawrence,South,Office Supplies,File Organizer,3,24.99,74.97,11.25,33.75,41.22,0.5498
100368,2026-03-01,Unknown Customer,North,Electronics,Laptop,2,1199.99,2399.98,863.99,1727.98,672.0,0.28
101481,2026-05-20,Scott Green,South,Electronics,Laptop,3,1199.99,3599.97,863.99,2591.97,1008.0,0.28
101107,2025-06-22,James Morris,South,Furniture,Dining Table,10,450.0,4500.0,270.0,2700.0,1800.0,0.4
101344,2026-05-29,Unknown Customer,West,Electronics,Wireless Headphones,13,149.99,1949.87,107.99,1403.87,546.0,0.28
100764,2026-01-25,Natalie Johnson,East,Electronics,Smart Phone,3,699.99,2099.97,503.99,1511.97,588.0,0.28
100227,2026-03-18,Ashley Rodriguez,North,Electronics,Wireless Headphones,3,149.99,449.97,107.99,323.97,126.0,0.28
100998,2026-02-28,Jason Christensen,South,Furniture,Dining Table,12,450.0,5400.0,270.0,3240.0,2160.0,0.4
100841,2026-04-09,Christine Cox,West,Office Supplies,Notebook,6,4.99,29.94,2.25,13.5,16.44,0.5491
100066,2025-09-24,Brian Garcia,West,Electronics,Smart Watch,2,249.99,499.98,179.99,359.98,140.0,0.28
100579,2026-01-29,Susan Higgins,South,Furniture,Ergonomic Desk,9,299.99,2699.91,179.99,1619.91,1080.0,0.4
100024,2025-09-13,Rebecca Garcia,East,Office Supplies,Paper Shredder,9,89.99,809.91,40.5,364.5,445.41,0.5499
100211,2025-12-30,Kristen Thomas,East,Furniture,Sofa,2,799.99,1599.98,479.99,959.98,640.0,0.4
101299,2025-11-29,Kyle Cochran,North,Electronics,Smart Watch,7,249.99,1749.93,179.99,1259.93,490.0,0.28
100962,2026-04-26,Brian Morris,West,Electronics,Smart Watch,1,249.99,249.99,179.99,179.99,70.0,0.28
100536,2026-02-07,Monica Sanchez,South,Office Supplies,Paper Shredder,12,89.99,1079.88,40.5,486.0,593.88,0.5499
101004,2025-10-09,Haley Jones,South,Electronics,Smart Watch,7,249.99,1749.93,179.99,1259.93,490.0,0.28
100085,2026-03-06,Kenneth Baker,South,Office Supplies,Paper Shredder,1,89.99,89.99,40.5,40.5,49.49,0.5499
101545,2026-02-03,Yvonne Brown,West,Furniture,Office Chair,9,189.99,1709.91,113.99,1025.91,684.0,0.4
100965,2025-11-05,Shannon Torres,South,Office Supplies,Paper Shredder,6,89.99,539.94,40.5,243.0,296.94,0.5499
100806,2026-02-28,Erin Hendrix,East,Electronics,Wireless Headphones,4,149.99,599.96,107.99,431.96,168.0,0.28
100630,2025-09-16,Debra Harris,East,Office Supplies,Notebook,13,4.99,64.87,2.25,29.25,35.62,0.5491
101305,2025-07-30,Anthony Hardy,West,Furniture,Ergonomic Desk,2,299.99,599.98,179.99,359.98,240.0,0.4
101551,2025-12-22,Devin Mooney,South,Office Supplies,File Organizer,13,24.99,324.87,11.25,146.25,178.62,0.5498
101138,2025-10-20,Thomas Moss,South,Furniture,Sofa,4,799.99,3199.96,479.99,1919.96,1280.0,0.4
100505,2025-07-19,Karen Gibson,East,Office Supplies,Gel Pens (Pack of 10),9,12.5,112.5,5.62,50.58,61.92,0.5504
100273,2026-03-20,Jesus Jones,East,Electronics,Wireless Headphones,12,149.99,1799.88,107.99,1295.88,504.0,0.28
100228,2026-01-28,Stephanie Reynolds,West,Furniture,Mutated Product,15,799.99,11999.85,479.99,7199.85,4800.0,0.4
100362,2025-10-05,Unknown Customer,East,Office Supplies,Paper Shredder,8,89.99,719.92,40.5,324.0,395.92,0.5499
101342,2025-10-15,Unknown Customer,North,Furniture,Sofa,7,799.99,5599.93,479.99,3359.93,2240.0,0.4
100622,2026-05-14,Martha Ross,South,Electronics,Smart Phone,4,699.99,2799.96,503.99,2015.96,784.0,0.28
100002,2025-10-21,Meghan Ross,North,Electronics,Laptop,13,1199.99,15599.87,863.99,11231.87,4368.0,0.28
100006,2025-10-16,Jeffrey Mcclain,West,Electronics,Laptop,15,1199.99,17999.85,863.99,12959.85,5040.0,0.28
101334,2026-04-24,Brian Davis,East,Furniture,Ergonomic Desk,7,299.99,2099.93,179.99,1259.93,840.0,0.4
100808,2025-11-18,Marissa Wade,South,Furniture,Dining Table,1,450.0,450.0,270.0,270.0,180.0,0.4
100665,2025-06-11,Gregory Villarreal,South,Furniture,Sofa,14,799.99,11199.86,479.99,6719.86,4480.0,0.4
100215,2026-05-07,Dana Smith,North,Office Supplies,Gel Pens (Pack of 10),1,12.5,12.5,5.62,5.62,6.88,0.5504
100836,2025-12-02,Richard Lewis,South,Furniture,Office Chair,6,189.99,1139.94,113.99,683.94,456.0,0.4
100027,2026-03-14,Justin Shaw,North,Furniture,Dining Table,15,450.0,6750.0,270.0,4050.0,2700.0,0.4
101191,2025-09-17,April Johnson,South,Electronics,Laptop,10,1199.99,11999.9,863.99,8639.9,3360.0,0.28
101520,2026-03-05,Shelley Reid,South,Electronics,Smart Watch,3,249.99,749.97,179.99,539.97,210.0,0.28
101022,2026-03-19,Pamela Cooley,West,Furniture,Office Chair,12,189.99,2279.88,113.99,1367.88,912.0,0.4
100718,2025-12-17,Unknown Customer,North,Electronics,Smart Phone,2,699.99,1399.98,503.99,1007.98,392.0,0.28
101018,2026-03-22,Dr. Jennifer Woodard,South,Furniture,Ergonomic Desk,12,299.99,3599.88,179.99,2159.88,1440.0,0.4
100624,2026-01-19,Francisco Clark,West,Electronics,Smart Watch,4,249.99,999.96,179.99,719.96,280.0,0.28
100007,2026-03-03,Daniel Nixon,North,Furniture,Sofa,15,799.99,11999.85,479.99,7199.85,4800.0,0.4
100256,2025-07-12,William Zhang,West,Furniture,Office Chair,5,189.99,949.95,113.99,569.95,380.0,0.4
100803,2025-10-02,Ashley Jones,North,Electronics,Smart Watch,3,249.99,749.97,179.99,539.97,210.0,0.28
100025,2025-10-13,Philip Stone,South,Electronics,Smart Watch,9,249.99,2249.91,179.99,1619.91,630.0,0.28
100572,2025-09-07,Sara Beltran,West,Furniture,Ergonomic Desk,8,299.99,2399.92,179.99,1439.92,960.0,0.4
100047,2026-03-17,Michael Anderson,West,Electronics,Wireless Headphones,9,149.99,1349.91,107.99,971.91,378.0,0.28
100106,2026-04-01,Unknown Customer,South,Office Supplies,File Organizer,8,24.99,199.92,11.25,90.0,109.92,0.5498
100349,2026-05-16,Roberto Dougherty,South,Electronics,Smart Watch,12,249.99,2999.88,179.99,2159.88,840.0,0.28
100055,2026-02-01,Mary Hammond,West,Furniture,Ergonomic Desk,3,299.99,899.97,179.99,539.97,360.0,0.4
100120,2026-03-06,Jessica Flynn,East,Office Supplies,Notebook,7,4.99,34.93,2.25,15.75,19.18,0.5491
101049,2026-04-23,Unknown Customer,South,Office Supplies,Gel Pens (Pack of 10),7,12.5,87.5,5.62,39.34,48.16,0.5504
100072,2026-02-05,Joshua Pruitt,West,Office Supplies,Notebook,10,4.99,49.9,2.25,22.5,27.4,0.5491
100812,2025-12-28,Nicole Jones,North,Electronics,Laptop,6,1199.99,7199.94,863.99,5183.94,2016.0,0.28
101435,2025-10-25,Michael Jones,South,Electronics,Smart Watch,9,249.99,2249.91,179.99,1619.91,630.0,0.28
101519,2025-07-23,David Bowen,South,Furniture,Sofa,6,799.99,4799.94,479.99,2879.94,1920.0,0.4
100881,2025-08-05,Taylor Edwards,West,Furniture,Sofa,10,799.99,7999.9,479.99,4799.9,3200.0,0.4
100045,2025-09-20,Nancy Luna,South,Furniture,Ergonomic Desk,13,299.99,3899.87,179.99,2339.87,1560.0,0.4
100523,2025-12-18,Corey Lee,North,Furniture,Sofa,10,799.99,7999.9,479.99,4799.9,3200.0,0.4
100232,2025-11-05,Michele Hamilton,East,Electronics,Laptop,9,1199.99,10799.91,863.99,7775.91,3024.0,0.28
101468,2025-08-25,Donna Porter,South,Electronics,Smart Phone,2,699.99,1399.98,503.99,1007.98,392.0,0.28
101217,2026-05-03,Frank Atkinson,North,Office Supplies,Notebook,15,4.99,74.85,2.25,33.75,41.1,0.5491
100978,2026-01-08,Unknown Customer,South,Electronics,Smart Watch,10,249.99,2499.9,179.99,1799.9,700.0,0.28
101317,2026-03-26,Ashley Mcgee,West,Furniture,Office Chair,3,189.99,569.97,113.99,341.97,228.0,0.4
101476,2026-05-21,Katherine Dalton,West,Furniture,Dining Table,12,450.0,5400.0,270.0,3240.0,2160.0,0.4
100603,2026-03-12,Rhonda Day,North,Furniture,Office Chair,1,189.99,189.99,113.99,113.99,76.0,0.4
100465,2025-11-20,Robert Thomas,South,Office Supplies,Notebook,7,4.99,34.93,2.25,15.75,19.18,0.5491
101245,2026-03-10,Matthew Waters,East,Office Supplies,Notebook,1,4.99,4.99,2.25,2.25,2.74,0.5491
100788,2025-08-24,Amy Watson,West,Electronics,Smart Watch,7,249.99,1749.93,179.99,1259.93,490.0,0.28
101450,2026-01-12,Rebecca Turner,North,Furniture,Sofa,6,799.99,4799.94,479.99,2879.94,1920.0,0.4
101167,2026-04-16,Erin Manning,West,Furniture,Office Chair,13,189.99,2469.87,113.99,1481.87,988.0,0.4
