Transaction_ID,Date,Customer_Name,Product_Category,Product_Name,Units_Sold,Unit_Price,Revenue,Region
101134,"September 02, 2025",Jeffrey Ball, Office Supplies ,File Organizer,6.0,24.99,149.94,SOUTH
101149,2025-10-16,Kimberly Johnson,electronics,Smart Phone,13.0,699.99,9099.87,South
100621,"January 10, 2026",Timothy Knox,Office Supplies,Paper Shredder,5.0,89.99,449.95,
101523,2025-12-30,Teresa Grant,Office Supplies,Notebook,11.0,4.99,54.89,WEST
101090,2026-04-25,Jessica Cook,Furniture,Dining Table,9.0,450.0,4050.0,EAST
100158,"jun 06, 2025",Joshua Thompson,Furniture,Ergonomic Desk,12.0,299.99,3599.88,East
101577,"January 04, 2026",Yvette Campbell,Office Supplies,File Organizer,4.0,24.99,99.96,West
100516,2026-05-13,Kevin Francis,Electronics,Smart Phone,3.0,699.99,2099.9700000000003,S
101185,"March 10, 2026",Joseph Mcbride,Furniture,Office Chair,14.0,189.99,2659.86,S
100597,2026-05-28,, Office Supplies ,File Organizer,2.0,24.99,49.98,North
100195,,Anna Callahan,Office Supplies,Notebook,2.0,4.99,9.98,West
101591,"nov 23, 2025",Michael West,office supplies,File Organizer,4.0,24.99,99.96,West
100620,08/09/2025,James Kelley,Office Supplies,Gel Pens (Pack of 10),11.0,12.5,137.5,South
100410,"mar 27, 2026",Brandon Russell,Office Supplies,Gel Pens (Pack of 10),7.0,12.5,87.5,South
100096,13/08/2025,Troy Mitchell,Office Supplies,File Organizer,2.0,24.99,,West
100712,"October 06, 2025",Connie Edwards,Office Supplies,Notebook,5.0,4.99,24.950000000000003,South
101036,18/09/2025,John Smith,Electronics,Smart Watch,3.0,249.99,749.97,N
100156,28/04/2026,Victoria Shannon, Furniture ,Dining Table,1.0,450.0,450.0,West
100419,"March 22, 2026",Bridget Lynch,office supplies,Paper Shredder,15.0,89.99,1349.85,South
101529,16/05/2026,Michael Robinson,Furniture,Sofa,5.0,799.99,3999.95,East
100477,2025-12-01,Julie Keller,furniture,Dining Table,6.0,450.0,3104.9999999999995,West
100743,"May 31, 2026",Joshua Jones,Electronics,Smart Phone,14.0,699.99,9799.86,West
100787,09/02/2026,Jessica Hawkins,Furniture,Sofa,15.0,799.99,11999.85,west
101083,"November 30, 2025",Kurt Erickson,Office Supplies,File Organizer,9.0,24.99,224.91,South
100447,2025-06-06,Sarah Dunn,Furniture,Sofa,9.0,799.99,7199.91,EAST
100755,2026-02-03,Peter Garcia,Electronics,Smart Phone,6.0,699.99,4199.9400000000005,South
100178,"December 29, 2025",Nathan Smith,Electronics,Laptop,2.0,,,
100390,"January 15, 2026",Donna Wolf,Office Supplies,Notebook,4.0,4.99,19.96,North
100578,"February 15, 2026",Melanie Ross,Furniture,Office Chair,3.0,189.99,569.97,
101424,"May 16, 2026",Mark Smith,furniture,Office Chair,11.0,189.99,,South
100781,19/01/2026,Steven Wilson,office supplies,Paper Shredder,3.0,89.99,269.96999999999997,West
101370,"July 22, 2025",,Office Supplies,Paper Shredder,6.0,89.99,539.9399999999999,East
101157,"jul 10, 2025",Tyler Hoover,Office Supplies,Paper Shredder,6.0,89.99,,North
101494,"jun 26, 2025",Erin Johnson,Electronics,Laptop,7.0,1199.99,8399.93,West
100701,03/01/2026,Luis Molina,electronics,Wireless Headphones,5.0,149.99,749.95,West
100774,"April 21, 2026",Paul Walter,Furniture,Office Chair,2.0,189.99,379.98,West
100142,2026-05-15,Joshua Dalton,Office Supplies,Notebook,3.0,4.99,14.97,south
101261,"mar 15, 2026",Victor Taylor, Office Supplies ,Gel Pens (Pack of 10),9.0,12.5,112.5,South
100968,"jun 29, 2025",,Furniture,Ergonomic Desk,11.0,299.99,3299.8900000000003,South
100914,"October 14, 2025",Mackenzie Lee,Electronics,Smart Watch,6.0,249.99,1499.94,S
100636,"March 06, 2026",Cynthia Pruitt,Furniture,Office Chair,13.0,189.99,2469.87,North
101001,03/10/2025,Abigail Mccoy,Furniture,Dining Table,11.0,450.0,4950.0,east
100615,"nov 16, 2025",,Furniture,Office Chair,11.0,,,East
100294,"feb 10, 2026",Patrick Strong,Office Supplies,Notebook,2.0,,,East
100741,,Robert Sharp,Furniture,Office Chair,10.0,189.99,1899.9,south
101576,"January 14, 2026",Amber Lewis, Office Supplies ,Paper Shredder,7.0,89.99,629.93,north
100088,"aug 29, 2025",Jessica Adams,Furniture,Office Chair,3.0,189.99,569.97,North
100041,"mar 07, 2026",Marilyn Wilson,Office Supplies,Gel Pens (Pack of 10),8.0,12.5,,West
100937,"oct 19, 2025",Matthew Lee,Furniture,Sofa,10.0,799.99,7999.9,S
100131,02/12/2025,Anthony Kelly,Office Supplies,Paper Shredder,8.0,89.99,719.92,West
100782,13/08/2025,Zachary Rios, Office Supplies ,Notebook,11.0,4.99,54.89,SOUTH
101479,2025-08-19,Cody Alexander,Furniture,Office Chair,6.0,189.99,1139.94,South
100910,"jul 13, 2025",Courtney Baker, Electronics ,Smart Watch,1.0,249.99,249.99,North
101537,"June 22, 2025",Michelle Hodge,Furniture,Dining Table,10.0,450.0,4500.0,East
100501,"nov 03, 2025",Richard Cruz,furniture,Mutated Product,,,999.99,west
100164,11/12/2025,Kimberly Sampson,furniture,Office Chair,11.0,189.99,2089.8900000000003,West
100290,17/05/2026,,Office Supplies,Gel Pens (Pack of 10),8.0,12.5,100.0,E
101571,"June 29, 2025",Christopher Adams,Furniture,Office Chair,9.0,189.99,1709.91,EAST
100809,"jan 29, 2026",,office supplies,Notebook,8.0,4.99,,East
100348,"October 06, 2025",Christine Fuentes,furniture,Office Chair,7.0,189.99,1329.93,EAST
100571,2026-03-23,Derrick Kelly,furniture,Office Chair,5.0,189.99,949.95,East
100693,"dec 24, 2025",Teresa Flores,Electronics,Smart Phone,2.0,699.99,1399.98,West
101564,"jan 03, 2026",David Esparza,Office Supplies,File Organizer,14.0,24.99,349.85999999999996,south
100843,"apr 08, 2026",Veronica Snow,Furniture,Office Chair,9.0,189.99,1709.91,south
101328,11/08/2025,Victoria Hernandez,Furniture,Office Chair,10.0,189.99,1899.9,South
101094,"September 12, 2025",Nicole Williams,Office Supplies,Paper Shredder,6.0,89.99,539.9399999999999,West
101433,2025-09-20,Jordan Clark,Office Supplies,Gel Pens (Pack of 10),10.0,12.5,125.0,N
100458,02/07/2025,Shannon Park,Furniture,Sofa,6.0,799.99,4799.9400000000005,South
100375,07/10/2025,Jill Smith,Electronics,Smart Watch,12.0,249.99,2999.88,East
100333,2026-04-02,Connor Smith,office supplies,Notebook,4.0,4.99,,West
100932,06/10/2025,Laurie Turner,Electronics,Smart Phone,9.0,699.99,6299.91,West
101462,"December 07, 2025",Jill Hunt, Office Supplies ,File Organizer,14.0,24.99,349.85999999999996,North
101209,"January 31, 2026",Jason Mosley,Furniture,Ergonomic Desk,3.0,299.99,899.97,WEST
100867,08/07/2025,Sheena Schmidt,Electronics,Smart Watch,15.0,249.99,3749.8500000000004,East
100715,2026-01-27,Kyle Carroll,Furniture,Ergonomic Desk,5.0,299.99,1499.95,west
101539,10/01/2026,, Electronics ,Laptop,2.0,,,East
100692,2026-01-05,Christine Robinson,Office Supplies,Gel Pens (Pack of 10),-3.0,12.5,-37.5,East
100328,10/07/2025,Mr. Bryan Salas DDS,Office Supplies,Paper Shredder,7.0,89.99,629.93,
101323,"October 20, 2025",Wesley Ramsey,Office Supplies,Gel Pens (Pack of 10),1.0,12.5,,South
100318,"nov 24, 2025",Amber Tyler,Electronics,Smart Watch,15.0,249.99,3749.8500000000004,south
101273,13/09/2025,Randy Harding,Electronics,Smart Phone,2.0,,,east
101320,26/11/2025,Ryan Petty,Office Supplies,Gel Pens (Pack of 10),12.0,12.5,150.0,West
101443,12/07/2025,Kristin King,Office Supplies,Paper Shredder,10.0,89.99,899.9,North
100167,04/10/2025,Melissa Robinson,Office Supplies,Notebook,7.0,4.99,34.93,EAST
100012,"October 14, 2025",Lacey Christian, Office Supplies ,File Organizer,4.0,24.99,99.96,East
100171,"oct 03, 2025",Alison Gomez,Furniture,Dining Table,6.0,450.0,2700.0,S
100649,"June 23, 2025",Victor Porter, Furniture ,Office Chair,2.0,189.99,379.98,
100260,09/01/2026,Antonio Salazar,Electronics,Laptop,14.0,1199.99,16799.86,West
101009,,Alyssa Ferguson, Furniture ,Office Chair,7.0,189.99,1329.93,S
100672,"dec 21, 2025",Craig Zimmerman,office supplies,Paper Shredder,1.0,89.99,,West
100258,2026-03-29,Daniel Perez,Electronics,Smart Phone,14.0,699.99,9799.86,South
101302,"November 20, 2025",Sarah Smith,Office Supplies,Paper Shredder,12.0,89.99,1079.8799999999999,East
100138,"November 11, 2025",Rebecca Becker,electronics,Smart Watch,2.0,249.99,499.98,WEST
100549,2025-07-01,Julia Peterson,Electronics,Wireless Headphones,15.0,149.99,2249.8500000000004,N
100987,"May 09, 2026",Trevor Zavala,Electronics,Wireless Headphones,15.0,149.99,,East
101270,"August 11, 2025",Susan Morrow,Office Supplies,File Organizer,13.0,24.99,324.87,North
101343,"August 03, 2025",Laura Stevens,Furniture,Office Chair,1.0,189.99,189.99,East
101196,2025-11-01,Anthony Wood,furniture,Office Chair,1.0,189.99,189.99,North
100558,07/07/2025,Kelli Munoz,office supplies,File Organizer,2.0,24.99,49.98,south
100139,15/11/2025,Amy Franco,Office Supplies,Paper Shredder,4.0,89.99,359.96,N
101445,07/11/2025,,Electronics,Smart Phone,9.0,699.99,6299.91,South
100531,28/12/2025,Terry Campbell,furniture,Office Chair,11.0,189.99,2089.8900000000003,South
100224,15/05/2026,Darryl Reyes, Office Supplies ,Notebook,5.0,4.99,24.950000000000003,west
101345,"February 08, 2026",Julia Bradley,Office Supplies,Gel Pens (Pack of 10),11.0,12.5,137.5,east
100409,"jan 23, 2026",Robin Johnston,electronics,Smart Watch,5.0,249.99,1249.95,W
100325,"apr 11, 2026",John Shields,Office Supplies,Gel Pens (Pack of 10),13.0,12.5,162.5,South
100842,19/06/2025,Anthony Wright,furniture,Dining Table,11.0,450.0,4950.0,N
100299,"March 27, 2026",Paul Price,Furniture,Dining Table,12.0,450.0,5400.0,East
101055,2026-04-10,Sandra Stone,Office Supplies,Notebook,11.0,4.99,,East
100903,21/04/2026,Christine Wagner,Furniture,Dining Table,14.0,450.0,6300.0,West
100820,"January 10, 2026",Emily Delgado,Electronics,Laptop,9.0,1199.99,10799.91,West
101540,"February 04, 2026",Denise White,Office Supplies,Notebook,2.0,4.99,9.98,East
100193,"mar 09, 2026",Laura Mueller,Electronics,Smart Watch,12.0,249.99,2999.88,West
100440,26/03/2026,Bobby Lang, Electronics ,Smart Watch,14.0,249.99,3499.86,east
100573,"dec 31, 2025",Veronica Solomon,office supplies,Paper Shredder,13.0,89.99,1169.87,North
100503,30/01/2026,Robert Odonnell,Office Supplies,Notebook,6.0,4.99,29.94,East
100605,"aug 11, 2025",Carol Gilbert,Office Supplies,Paper Shredder,15.0,89.99,1349.85,East
100938,22/01/2026,Carol Young,Office Supplies,File Organizer,11.0,24.99,274.89,East
100332,28/01/2026,Diane Strickland,Furniture,Mutated Product,4.0,450.0,999.99,east
100003,11/12/2025,Patricia Daniels,Electronics,Wireless Headphones,14.0,149.99,2099.86,South
100917,13/11/2025,David Stanley,office supplies,Notebook,11.0,4.99,54.89,north
100467,09/04/2026,Christopher Taylor,Electronics,Smart Phone,14.0,699.99,9799.86,South
100321,"jan 06, 2026",Kenneth Barnett,Electronics,Smart Phone,6.0,699.99,4199.9400000000005,South
100005,"aug 23, 2025",Stephen Nelson,Furniture,Sofa,5.0,799.99,3999.95,NORTH
100222,"June 09, 2025",Samuel Brown III,Office Supplies,Notebook,1.0,,100.0,West
100547,23/10/2025,Robert Solis,Office Supplies,Gel Pens (Pack of 10),7.0,12.5,,West
100921,17/07/2025,Mark Green,furniture,Dining Table,13.0,450.0,5850.0,South
100039,"August 10, 2025",Tiffany Day,Electronics,Laptop,7.0,1199.99,9659.9195,W
100542,22/03/2026,Ryan Bishop,Electronics,Smart Phone,3.0,699.99,2099.9700000000003,West
100242,"March 06, 2026",, Furniture ,Ergonomic Desk,15.0,299.99,4499.85,North
100136,10/02/2026,Brian Pruitt,Office Supplies,Paper Shredder,11.0,89.99,989.89,North
101458,01/10/2025,Michael Kelley,Office Supplies,Paper Shredder,15.0,89.99,1349.85,South
101309,,Jonathan Li,Electronics,Laptop,7.0,1199.99,8399.93,South
101114,2026-03-03,Kendra Lee,Electronics,Smart Watch,12.0,249.99,2999.88,W
100952,"may 30, 2026",Mr. John Smith, Furniture ,Dining Table,13.0,450.0,5850.0,East
101259,"aug 29, 2025",Michelle Rosales,Electronics,Smart Phone,3.0,699.99,2099.9700000000003,West
101178,2026-05-04,Rodney Mcdonald,furniture,Dining Table,1.0,450.0,450.0,east
100926,2026-05-01,,Electronics,Smart Watch,3.0,249.99,749.97,west
101536,"October 31, 2025",Christie Green,Electronics,Smart Phone,13.0,699.99,9099.87,East
100581,"feb 20, 2026",Jacob Garcia,Electronics,Smart Phone,6.0,699.99,4199.9400000000005,South
101465,20/10/2025,Jason Potts,electronics,Laptop,6.0,1199.99,7199.9400000000005,E
100324,04/03/2026,John Thomas,Furniture,Dining Table,6.0,450.0,2700.0,North
100661,"nov 17, 2025",Sara Schmidt,Furniture,Dining Table,4.0,450.0,1800.0,South
100701,03/01/2026,Luis Molina,electronics,Wireless Headphones,5.0,149.99,749.95,West
101538,"apr 23, 2026",Darlene Gray,Furniture,Ergonomic Desk,14.0,299.99,4199.860000000001,SOUTH
100376,"April 03, 2026",Dean Gardner,Office Supplies,Gel Pens (Pack of 10),2.0,12.5,25.0,West
101419,,Melissa Miller,furniture,Dining Table,7.0,450.0,3150.0,West
100314,,Chad Russell,Electronics,Laptop,15.0,1199.99,17999.85,North
100442,,Lisa Payne, Furniture ,Dining Table,5.0,450.0,2250.0,West
101193,"November 21, 2025",Jason Roberts,Furniture,Office Chair,6.0,189.99,1139.94,North
100319,"jun 28, 2025",Peter David,Office Supplies,File Organizer,11.0,24.99,316.1235,West
101440,07/12/2025,Tony Mcdonald,Furniture,Dining Table,2.0,450.0,900.0,west
101220,"September 13, 2025",Katherine Clark,furniture,Ergonomic Desk,14.0,299.99,4829.839,north
100976,09/07/2025,Jeffery Hayden,Office Supplies,Notebook,9.0,4.99,44.910000000000004,West
101249,20/08/2025,Alan Dixon,electronics,Laptop,2.0,1199.99,2399.98,North
100424,"nov 17, 2025",Amy Suarez,Furniture,Office Chair,3.0,,,west
100553,,Richard Robles,Furniture,Ergonomic Desk,3.0,299.99,899.97,East
100594,"January 17, 2026",Kimberly Lawrence, Office Supplies ,File Organizer,3.0,24.99,74.97,South
100070,"August 17, 2025",Martha Romero,Furniture,Office Chair,3.0,189.99,569.97,W
100368,01/03/2026,,Electronics,Laptop,2.0,1199.99,2399.98,North
101481,20/05/2026,Scott Green,Electronics,Laptop,3.0,1199.99,3599.9700000000003,South
101107,"June 22, 2025",James Morris,Furniture,Dining Table,10.0,450.0,4500.0,South
101344,"May 29, 2026",,Electronics,Wireless Headphones,13.0,149.99,1949.8700000000001,West
100764,25/01/2026,Natalie Johnson,Electronics,Smart Phone,3.0,699.99,2099.9700000000003,E
100227,18/03/2026,Ashley Rodriguez,electronics,Wireless Headphones,3.0,149.99,449.97,N
101128,,Kimberly Porter,Office Supplies,Gel Pens (Pack of 10),4.0,12.5,50.0,North
100998,28/02/2026,Jason Christensen,furniture,Dining Table,12.0,450.0,5400.0,South
101103,30/05/2026,Matthew Robertson, Furniture ,Sofa,4.0,,,West
100841,09/04/2026,Christine Cox, Office Supplies ,Notebook,6.0,4.99,29.94,West
100066,"sep 24, 2025",Brian Garcia,electronics,Smart Watch,2.0,249.99,499.98,West
100393,2026-01-13,Blake Brown,Office Supplies,Gel Pens (Pack of 10),-2.0,12.5,-25.0,North
100579,"January 29, 2026",Susan Higgins,Furniture,Ergonomic Desk,9.0,299.99,2699.91,south
100024,"September 13, 2025",Rebecca Garcia, Office Supplies ,Paper Shredder,9.0,89.99,809.91,E
100211,30/12/2025,Kristen Thomas,Furniture,Sofa,2.0,799.99,1599.98,East
101299,"November 29, 2025",Kyle Cochran,Electronics,Smart Watch,7.0,249.99,1749.93,North
100962,26/04/2026,Brian Morris,electronics,Smart Watch,1.0,249.99,249.99,West
100536,2026-02-07,Monica Sanchez,Office Supplies,Paper Shredder,12.0,89.99,1079.8799999999999,South
101004,"oct 09, 2025",Haley Jones,Electronics,Smart Watch,7.0,249.99,1749.93,South
100807,"apr 23, 2026",Timothy Jenkins,furniture,Ergonomic Desk,,299.99,,south
100085,"March 06, 2026",Kenneth Baker, Office Supplies ,Paper Shredder,1.0,89.99,89.99,South
101545,"feb 03, 2026",Yvonne Brown,furniture,Office Chair,9.0,189.99,1709.91,west
100272,2026-04-04,Tammy Mcclain,Furniture,Ergonomic Desk,11.0,,,West
101075,"April 20, 2026",Rachel Scott,Electronics,Smart Watch,,249.99,,
100965,05/11/2025,Shannon Torres,Office Supplies,Paper Shredder,6.0,89.99,539.9399999999999,South
100806,28/02/2026,Erin Hendrix,electronics,Wireless Headphones,4.0,149.99,599.96,East
101497,"April 29, 2026",Paula Castaneda,furniture,Dining Table,10.0,450.0,4500.0,north
100630,"sep 16, 2025",Debra Harris,Office Supplies,Notebook,13.0,4.99,74.6005,East
101305,"July 30, 2025",Anthony Hardy, Furniture ,Ergonomic Desk,2.0,299.99,599.98,West
101551,22/12/2025,Devin Mooney,Office Supplies,File Organizer,13.0,24.99,324.87,South
101138,"October 20, 2025",Thomas Moss,Furniture,Sofa,4.0,799.99,3199.96,south
100505,19/07/2025,Karen Gibson,Office Supplies,Gel Pens (Pack of 10),9.0,12.5,112.5,E
100273,2026-03-20,Jesus Jones,Electronics,Wireless Headphones,12.0,149.99,1799.88,East
101111,,Mario Ortiz,Electronics,Smart Watch,5.0,249.99,1249.95,NORTH
100228,2026-01-28,Stephanie Reynolds,Furniture,Mutated Product,15.0,799.99,999.99,WEST
100362,"oct 05, 2025",,Office Supplies,Paper Shredder,8.0,89.99,719.92,East
101342,15/10/2025,,Furniture,Sofa,7.0,799.99,5599.93,N
100622,14/05/2026,Martha Ross, Electronics ,Smart Phone,4.0,699.99,2799.96,South
100002,"October 21, 2025",Meghan Ross,Electronics,Laptop,13.0,1199.99,15599.87,North
100006,"October 16, 2025",Jeffrey Mcclain,Electronics,Laptop,15.0,1199.99,17999.85,west
100311,"July 29, 2025",Dr. Darlene Shannon,Furniture,Ergonomic Desk,9.0,,,West
101334,"apr 24, 2026",Brian Davis,furniture,Ergonomic Desk,7.0,299.99,2414.9195,East
100808,2025-11-18,Marissa Wade,Furniture,Dining Table,1.0,450.0,,South
100665,"June 11, 2025",Gregory Villarreal,Furniture,Sofa,14.0,799.99,11199.86,SOUTH
100364,,Crystal Lamb, Furniture ,Dining Table,13.0,450.0,5850.0,South
100173,06/09/2025,Nicholas Casey,Office Supplies,Notebook,12.0,4.99,59.88,South
100215,"may 07, 2026",Dana Smith, Office Supplies ,Gel Pens (Pack of 10),1.0,12.5,12.5,N
100836,"December 02, 2025",Richard Lewis,Furniture,Office Chair,6.0,189.99,1139.94,South
100027,2026-03-14,Justin Shaw,Furniture,Dining Table,15.0,450.0,6750.0,north
101191,2025-09-17,April Johnson,Electronics,Laptop,10.0,1199.99,11999.9,South
100525,2026-05-19,Julia Pierce,Electronics,Wireless Headphones,2.0,,,WEST
101520,2026-03-05,Shelley Reid,Electronics,Smart Watch,3.0,249.99,749.97,south
100988,"June 14, 2025",Jeffrey Gill,Furniture,Office Chair,15.0,189.99,2849.8500000000004,
100638,,Timothy Henry,Electronics,Smart Watch,13.0,249.99,3249.87,South
101022,"March 19, 2026",Pamela Cooley,Furniture,Office Chair,12.0,189.99,2279.88,West
100718,"dec 17, 2025",,Electronics,Smart Phone,2.0,699.99,1399.98,North
100691,,Cynthia Baird, Furniture ,Ergonomic Desk,15.0,299.99,4499.85,North
101018,"March 22, 2026",Dr. Jennifer Woodard,Furniture,Ergonomic Desk,12.0,299.99,3599.88,South
100624,19/01/2026,Francisco Clark,Electronics,Smart Watch,4.0,249.99,999.96,West
100007,"March 03, 2026",Daniel Nixon,furniture,Sofa,15.0,799.99,11999.85,North
100256,"July 12, 2025",William Zhang,Furniture,Office Chair,5.0,189.99,949.95,west
100803,02/10/2025,Ashley Jones,Electronics,Smart Watch,3.0,249.99,749.97,North
100025,"oct 13, 2025",Philip Stone,Electronics,Smart Watch,9.0,249.99,2249.91,South
100336,23/05/2026,Karen Arnold,Office Supplies,Notebook,7.0,4.99,34.93,
100572,"September 07, 2025",Sara Beltran,Furniture,Ergonomic Desk,8.0,299.99,2399.92,west
100047,"mar 17, 2026",Michael Anderson,Electronics,Wireless Headphones,9.0,149.99,1349.91,west
100106,2026-04-01,,office supplies,File Organizer,8.0,24.99,199.92,South
100349,16/05/2026,Roberto Dougherty,Electronics,Smart Watch,12.0,249.99,2999.88,South
100055,01/02/2026,Mary Hammond, Furniture ,Ergonomic Desk,3.0,299.99,899.97,W
101203,"may 28, 2026",Carlos Long,Furniture,Ergonomic Desk,11.0,,,South
100213,,Daisy Harris,furniture,Dining Table,10.0,450.0,4500.0,W
100120,"mar 06, 2026",Jessica Flynn,Office Supplies,Notebook,7.0,4.99,34.93,East
101049,"apr 23, 2026",,Office Supplies,Gel Pens (Pack of 10),7.0,12.5,87.5,S
100900,"feb 23, 2026",Patricia Clark,office supplies,File Organizer,6.0,24.99,149.94,
100793,"September 30, 2025",,Office Supplies,Notebook,,4.99,,South
100072,"feb 05, 2026",Joshua Pruitt,Office Supplies,Notebook,10.0,4.99,49.900000000000006,West
100812,"December 28, 2025",Nicole Jones,Electronics,Laptop,6.0,1199.99,7199.9400000000005,north
101435,"October 25, 2025",Michael Jones,Electronics,Smart Watch,9.0,249.99,2249.91,SOUTH
101519,2025-07-23,David Bowen,Furniture,Sofa,6.0,799.99,4799.9400000000005,South
100881,2025-08-05,Taylor Edwards,furniture,Sofa,10.0,799.99,7999.9,W
100045,"sep 20, 2025",Nancy Luna, Furniture ,Ergonomic Desk,13.0,299.99,3899.87,South
101394,"September 03, 2025",Kristy Matthews,Electronics,Laptop,,1199.99,,North
100523,18/12/2025,Corey Lee,Furniture,Sofa,10.0,799.99,7999.9,North
100232,05/11/2025,Michele Hamilton,Electronics,Laptop,9.0,1199.99,10799.91,E
101468,25/08/2025,Donna Porter,Electronics,Smart Phone,2.0,699.99,1399.98,SOUTH
101217,03/05/2026,Frank Atkinson,Office Supplies,Notebook,15.0,4.99,74.85000000000001,North
101253,"June 27, 2025",Theresa Moore,Furniture,Dining Table,7.0,450.0,3150.0,South
100978,08/01/2026,,Electronics,Smart Watch,10.0,249.99,2499.9,SOUTH
100533,"March 09, 2026",Makayla Miller,Electronics,Smart Phone,12.0,,,North
101317,"mar 26, 2026",Ashley Mcgee,Furniture,Office Chair,3.0,189.99,569.97,West
101476,21/05/2026,Katherine Dalton,Furniture,Dining Table,12.0,450.0,5400.0,West
100603,12/03/2026,Rhonda Day,Furniture,Office Chair,1.0,189.99,189.99,North
100465,"nov 20, 2025",Robert Thomas, Office Supplies ,Notebook,7.0,4.99,34.93,South
101245,"March 10, 2026",Matthew Waters, Office Supplies ,Notebook,1.0,4.99,,East
100788,"August 24, 2025",Amy Watson,Electronics,Smart Watch,7.0,249.99,1749.93,West
101450,"jan 12, 2026",Rebecca Turner, Furniture ,Sofa,6.0,799.99,4799.9400000000005,North
101167,16/04/2026,Erin Manning,Furniture,Office Chair,13.0,189.99,2469.87,West
101544,23/08/2025,Marissa Lopez,furniture,Sofa,15.0,799.99,11999.85,West
100060,"March 19, 2026",Victoria Rivera,Furniture,Sofa,2.0,799.99,1599.98,W
101348,05/05/2026,Lisa Ponce,Electronics,Smart Phone,4.0,699.99,2799.96,North
100092,"August 18, 2025",Donna Calhoun,Office Supplies,File Organizer,2.0,24.99,49.98,South
100666,,Angela Baker,Office Supplies,File Organizer,2.0,24.99,49.98,East
100861,2026-05-03,Zachary Morgan MD,Office Supplies,Gel Pens (Pack of 10),7.0,12.5,87.5,West
100194,"October 08, 2025",Samuel Murphy,Office Supplies,Gel Pens (Pack of 10),12.0,12.5,150.0,West
100280,2025-06-24,George Johnson,Furniture,Ergonomic Desk,8.0,299.99,2399.92,East
100695,19/10/2025,Stephanie Schultz,Office Supplies,Notebook,13.0,4.99,64.87,S
100359,"July 07, 2025",Janet Lopez,Electronics,Laptop,6.0,1199.99,7199.9400000000005,East
100519,28/06/2025,William Adams,Electronics,Smart Watch,,249.99,,North
101000,"July 09, 2025",Madeline Roberts,Furniture,Ergonomic Desk,4.0,299.99,1199.96,South
101088,"jun 18, 2025",Manuel Taylor, Office Supplies ,Paper Shredder,6.0,89.99,539.9399999999999,South
100847,10/03/2026,David Moore,furniture,Dining Table,9.0,450.0,4050.0,West
100182,2025-06-05,Alexa Rodriguez,office supplies,Gel Pens (Pack of 10),2.0,12.5,25.0,North
101133,11/03/2026,Brent Gutierrez,Furniture,Dining Table,13.0,450.0,5850.0,SOUTH
101373,2025-11-05,Zoe Cole,Furniture,Dining Table,4.0,450.0,,EAST
100110,2026-03-14,Samuel Delgado,Furniture,Ergonomic Desk,14.0,299.99,4199.860000000001,North
101023,2025-09-28,Geoffrey Paul, Office Supplies ,File Organizer,3.0,24.99,74.97,North
100042,15/04/2026,Antonio Williams,Office Supplies,Notebook,15.0,4.99,,west
100746,"May 22, 2026",Timothy White, Office Supplies ,Gel Pens (Pack of 10),12.0,12.5,150.0,West
100125,"November 04, 2025",Marc Larson,Furniture,Sofa,3.0,799.99,,WEST
100204,2025-11-09,Kayla Randall,Furniture,Office Chair,14.0,,,West
101010,2025-12-29,Dennis Rodriguez,Electronics,Smart Watch,14.0,249.99,3499.86,East
100052,27/02/2026,Brittney Peterson,Furniture,Sofa,12.0,799.99,9599.880000000001,South
101514,06/06/2025,Amy Callahan,Electronics,Smart Phone,4.0,699.99,2799.96,West
100545,"jan 06, 2026",Jeanette Duarte,Office Supplies,Paper Shredder,3.0,89.99,269.96999999999997,West
100068,"June 02, 2025",Marc Davis,Furniture,Ergonomic Desk,14.0,299.99,4199.860000000001,East
101170,"May 24, 2026",Gary Brock,office supplies,Gel Pens (Pack of 10),,12.5,,East
100507,"May 20, 2026",Amy Young,Office Supplies,Notebook,7.0,4.99,34.93,East
101288,"August 06, 2025",Jamie Faulkner,Furniture,Dining Table,8.0,,,West
100329,"January 12, 2026",Jacob Jackson,Electronics,Laptop,2.0,1199.99,2399.98,North
101301,"January 06, 2026",Megan Sellers,Furniture,Office Chair,6.0,189.99,1139.94,EAST
100183,"may 21, 2026",Ann Ross,Office Supplies,File Organizer,-1.0,24.99,-24.99,South
100137,24/01/2026,Steven Gordon,Electronics,Wireless Headphones,10.0,149.99,1499.9,west
100796,"jun 06, 2025",Robert Garcia, Electronics ,Smart Phone,6.0,699.99,4199.9400000000005,East
100132,"jul 08, 2025",Michael Sanchez,Electronics,Wireless Headphones,11.0,149.99,1649.89,South
100080,2025-10-30,Christopher Ewing,Office Supplies,Paper Shredder,13.0,89.99,1169.87,West
101339,"October 20, 2025",,Furniture,Ergonomic Desk,4.0,299.99,1199.96,South
100105,"nov 03, 2025",Jonathan Cameron, Furniture ,Office Chair,6.0,189.99,1139.94,North
101283,,Adam Griffin,Office Supplies,Paper Shredder,4.0,89.99,359.96,south
100541,"March 08, 2026",Alejandro Rowe,Office Supplies,Paper Shredder,8.0,89.99,719.92,S
100905,"January 13, 2026",Laura Cook,furniture,Dining Table,1.0,450.0,450.0,North
100480,,Ryan Brandt,Office Supplies,Notebook,7.0,4.99,34.93,West
100165,02/06/2025,Mark Lee,Electronics,Wireless Headphones,8.0,149.99,1199.92,east
